Date	Workout	HeroWod
20120521	for time: row 500 meters body weight bench press, 30 reps row 1000 meters body weight bench press, 20 reps row 2000 meters body weight bench press, 10 reps	false
20120520	rest day	false
20120519	weighted pull-ups 2-2-2-2-2-2-2 reps	false
20120518	three rounds for time of: 50 double-unders 40 sit-ups 30 medicine ball cleans, 20 pound ball 20 pull-ups 10 handstand push-ups	false
20120517	five rounds for time of: 135 pound power clean, 10 reps 15 wall ball shots, 20 pound ball	false
20120516	rest day	false
20120515	"""brian""three rounds for time of: 15 foot rope climb, 5 ascents 185 pound back squat, 25 reps"	true
20120514	overhead squat 1-1-1-1-1-1-1 reps	false
20120513	"""jag 28""for time: run 800 meters 28 kettlebell swings, 2 pood 28 strict pull-ups 28 kettlebell clean and jerk, 2 pood each 28 strict pull-ups run 800 meters"	true
20120512	rest day	false
20120511	"2012 crossfit games regional: individual event 6for time: three rounds of: 345 pound deadlift, 7 reps 7 muscle-ups then, three rounds of: 21 wall ball shots, 20lb ball 21 toes-to-bar then, 100 foot farmer carry, 100lb dumbbells 28 burpee box jumps, 24"" box 100 foot farmer carry, 100lb dumbbells 3 muscle-ups"	false
20120510	21-15-9 reps for time of: l-pull-up 25 pound weighted back extension	false
20120509	three rounds for time of: run 800 meters rest 2 minutes	false
20120508	rest day	false
20120507	2012 crossfit games regional: individual event 5complete the following every minute for as long as possible: 20 double-unders 1 snatchbegin with 155 pounds and add 10 pounds each minute (or scale as needed). the workout is finished when you cannot complete the snatch within the minute.	false
20120506	2012 crossfit games regional: individual event 4for time: 135 pound back squat, 50 reps 40 pull-ups 135 pound shoulder-to-overhead, 30 reps 85 pound front squat, 50 reps 40 pull-ups 85 pound shoulder-to-overhead, 30 reps 65 pound overhead squat, 50 reps 40 pull-ups 65 pound shoulder-to-overhead, 30 reps	false
20120505	2012 crossfit games regional: individual event 3four rounds for time of: 100 pound dumbbell snatch, 10 reps 200 foot sprint	false
20120504	rest day	false
20120503	deadlift 5-5-5-5-5 reps	false
20120502	"""the chief""max rounds in 3 minutes of: 135 pound power cleans, 3 reps 6 push-ups 9 squatsrest 1 minute. repeat for a total of 5 cycles."	true
20120501	shoulder press 5-5-5-5-5 reps	false
20120630	"""brenton""five rounds for time of: bear crawl 100 feet standing broad-jump, 100 feetdo three burpees after every five broad-jumps. if you've got a twenty pound vest or body armor, wear it.compare to 101021."	true
20120629	rest day	false
20120628	complete as many rounds as possible in 12 minutes of: 115 pound push press, 12 reps 12 chest to bar pull-ups 12 one-legged squats	false
20120627	back squat 1-1-1-1-1-1-1 reps	false
20120626	"""sqt""three rounds for time of: 95 pound ground to overhead, 10 reps 200 yard shuttle sprint, 50 yards there and back twice"	true
20120625	rest day	false
20120624	"""strange""eight rounds for time of: 600 meter run 1.5 pood weighted pull-up, 11 reps 11 walking lunge steps, carrying 1.5 pood kettlebells 1.5 pood kettlebell thruster, 11 reps"	true
20120623	"five rounds for time of: 15 knees to elbows 15 hip extensions handstand walk 15 meters 15 box jumps, 24"" box"	false
20120622	bench press 5-5-5-5-5 reps	false
20120621	rest day	false
20120620	21-15-9 reps for time of: 225 pound deadlift 95 pound thruster	false
20120619	"""nick""12 rounds for time of: 45 pound dumbbell hang squat clean, 10 reps 6 handstand push-ups on dumbbells"	true
20120618	snatch 2-2-2-2-2-2 reps	false
20120617	rest day	false
20120616	10 rounds, each for time of: 15 push-ups sprint 60 yards rest 60 seconds	false
20120615	"""amanda""three rounds, 9-7- and 5 reps, for time of: muscle-up 135 pound squat snatch"	true
20120614	sprint triathlon for time: swim 750 meters bike 20k run 5k	false
20120613	rest day	false
20120612	for time: run 1600 meters 150 double-unders 50 burpees run 800 meters 100 double-unders 35 burpees run 400 meters 50 double-unders 20 burpees	false
20120611	for time: 15 foot rope climb, 5 ascents 145 pound clean and jerk, 5 reps 15 foot rope climb, 4 ascents 165 pound clean and jerk, 4 reps 15 foot rope climb, 3 ascents 185 pound clean and jerk, 3 reps 15 foot rope climb, 2 ascents 205 pound clean and jerk, 2 reps 15 foot rope climb, 1 ascent 225 pound clean and jerk, 1 rep	false
20120610	"""cindy"" complete as many rounds in 20 minutes as you can of: 5 pull-ups 10 push-ups 15 squatsor""mary"" complete as many rounds in 20 minutes as you can of: 5 handstand push-ups 10 one legged squats, alternating 15 pull-ups"	true
20120609	rest day	false
20120608	"""hope""three rounds of: burpees 75 pound power snatch box jump, 24"" box 75 pound thruster chest to bar pull-ups""hope"" has the same format as fight gone bad. in this workout you move from each of five stations after a minute. this is a five-minute round from which a one-minute break is allowed before repeating. the clock does not reset or stop between exercises. on call of ""rotate,"" the athlete/s must move to next station immediately for good score. one point is given for each rep."	true
20120607	front squat 3-3-3-3-3 reps	false
20120606	"""michael""three rounds for time of: run 800 meters 50 back extensions 50 sit-ups"	true
20120605	rest day	false
20120604	21-15-9 reps for time of: hang squat clean, 50 pound dumbbells handstand push-ups	false
20120603	"""nancy""5 rounds for time of: 400 meter run 95 pound overhead squat, 15 reps"	true
20120602	with a continuously running clock do one pull-up the first minute, two pull-ups the second minute, three pull-ups the third minute... continuing as long as you are able.use as many sets each minute as needed.	false
20120601	rest day	false
20120731	rest day	false
20120730	three rounds for time of: 135 pound hang power clean, 15 reps 15 burpees	false
20120729	ten rounds for time of: 3 weighted pull-ups, 45 pounds 5 strict pull-ups 7 kipping pull-upfor weighted pull-ups place a 45 pound dumbbell between the legs above crossed ankles and jettison the dumbbell after third rep and continue with strict pull-ups and then the kipping pull-ups. coming off the bar or going to ground constitutes termination of a set.	false
20120728	"attach an object at precisely 12"" above your maximum reach with rope or cord, and complete 4 rounds for time of: 30 jump and touch 185 pound deadlift, 20 reps 10 handstand push-ups"	false
20120727	rest day	false
20120726	for time: 225 pound back squat, 21 reps 42 ghd sit-ups 225 pound back squat, 15 reps 30 ghd sit-ups 225 pound back squat, 9 reps 18 ghd sit-ups	false
20120725	push press 2-2-2-2-2-2-2 reps.	false
20120724	"""ship""nine rounds for time of: 185 pound squat clean, 7 reps 8 burpee box jumps, 36"" box"	true
20120723	rest day	false
20120722	"2012 reebok crossfit games chipperfor time: 155 pound overhead squat, 10 reps 10 box jump overs, 24"" box  135 pound thruster, 10 reps 205 pound power clean, 10 reps  10 toes to bar 10 burpee muscle-ups 10 toes to bar 205 pound power clean, 10 reps  135 pound thruster, 10 reps 10 box jump overs, 24"" box  155 pound overhead squat, 10 reps"	false
20120721	front squat 2-2-2-2-2-2 reps	false
20120720	for time: 30 ghd sit-ups 225 pound deadlift, 30 reps 30 double-unders 95 pound overhead squat, 30 reps 30 pull-ups	false
20120719	rest day	false
20120718	"""fran""three rounds, 21-15- and 9 reps, for time of: 95 pound thruster pull-ups"	true
20120717	"""isabel""for time: snatch 135 pounds, 30 repsuse 95 pounds, 65 pounds or broomstick as needed."	true
20120716	"""elizabeth""21-15-9 reps of: clean 135 pounds ring dips"	true
20120715	rest day	false
20120714	for time: 185 pound clean & jerk, 10 reps sprint 100 yards 20 foot rope climb, 7 ascents sprint 100 yards 185 pound clean & jerk, 1 rep	false
20120713	2012 reebok crossfit games track tripletthree rounds for time of: 115 pound split snatch, alternating legs, 8 reps 7 bar muscle-ups run 400 meters	false
20120712	2012 reebok crossfit games clean ladder complete the following every 30 seconds for as long as possible: clean, 1 repbegin with 245 pounds and add 10 pounds every 30 seconds (or scale as needed). the workout is finished when you cannot complete the clean within the time limit.	false
20120711	rest day	false
20120710	for time: 100 squats 15 foot rope climb, 4 ascents 75 squats 15 foot rope climb, 3 ascents 50 squats 15 foot rope climb, 2 ascents 25 squats 15 foot rope climb, 1 ascents	false
20120709	"""linda""10-9-8-7-6-5-4-3-2-1 reps of the triplet:deadlift: 1 1/2 body weight bench press: body weight clean: 3/4 body weightset up three bars and storm through for time."	true
20120708	8 rounds of: run 400 meters rest 90 seconds	false
20120707	rest day	false
20120706	for time: 50 wall ball shots, 20 pound ball 25 toes-to-bar 40 wall ball shots, 20 pound ball 20 toes-to-bar 30 wall ball shots, 20 pound ball 15 toes-to-bar 20 wall ball shots, 20 pound ball 10 toes-to-bar 10 wall ball shots, 20 pound ball 5 toes-to-bar	false
20120705	overhead squat 5-3-3-3-1-1-1-1-1 reps	false
20120704	"""tumilson""8 rounds for time of: run 200 meters 11 dumbbell burpee deadlifts, 60 pound dumbbells"	true
20120703	rest day	false
20120702	for time: 30 handstand push-ups 40 pull-ups 50 kettlebell swings, 1.5 poods 60 sit-ups 70 burpees	false
20120701	"""nasty girls""3 rounds for time of: 50 squats 7 muscle-ups 135 pound hang power cleans, 10 reps"	true
20120831	three rounds for time of: run 800 meters rest 2 minutes	false
20120830	"""holleyman""30 rounds for time of: 5 wall ball shots, 20 pound ball 3 handstand push-ups 225 pound power clean, 1 rep"	true
20120829	"""crossfit total""back squat, 1 rep shoulder press, 1 rep deadlift, 1 rep"	true
20120828	rest day	false
20120827	for time: 25 walking lunge steps 20 pull-ups 50 box jumps, 20 inch box 20 double-unders 25 ring dips 20 knees to elbows 30 kettlebell swings, 2 pood 30 sit-ups 20 hang squat cleans, 35 pound dumbbells 25 back extensions 30 wall ball shots, 20 pound ball 3 rope climb ascents	false
20120826	"10-8-6-4-2 reps for time of: muscle-up box jump, 40"" box"	false
20120825	30 rounds for distance of: row 30 seconds rest 30 seconds	false
20120824	rest day	false
20120823	"""tully""four rounds for time of: swim 200 meters 40 pound dumbbell squat cleans, 23 reps"	true
20120822	power clean 1-1-1-1-1-1-1 reps	false
20120821	for time: 135 pound thruster, 15 reps run 200 meters 95 pound thruster, 20 reps run 400 meters 65 pound thruster, 30 reps run 800 meters	false
20120820	rest day	false
20120819	five rounds for time of: 275 pound deadlift, 5 reps 10 burpees	false
20120818	five rounds for time of: 135 pound barbell overhead walking lunges, 25 feet 15 knees to elbowslet trailing knee gently kiss the ground on each lunge.	false
20120817	snatch balance 1-1-1-1-1-1-1	false
20120816	rest day	false
20120815	complete as many rounds as possible in 15 minutes of: 10 kettlebell swings, 2 pood 10 box jumps, 24 inch box 10 ring dips	false
20120814	50-35-20 reps of: wall balls pull-ups double-unders	false
20120813	three rounds for time of: row 500 meters run 400 meters	false
20120812	rest day	false
20120811	10 rounds with a 2 minute rest in between, of any (or any combination) of:  swim 100 meters or run 400 meters or row 500 meters or bike 1000 meters	false
20120810	overhead squat 1-1-1-1-1 reps front squat 1-1-1-1-1 reps back squat 1-1-1-1-1 repstry to increase the load on each of the fifteen sets.	false
20120809	"""jared"" 4 rounds for time of: run 800 meters 40 pull-ups 70 push-ups"	true
20120808	rest day	false
20120807	fifteen rounds of:  power snatch followed immediately by five overhead squats.start light and add weight.	false
20120806	"""tabata something else""complete 32 intervals of 20 seconds of work followed by ten seconds of rest where the first 8 intervals are pull-ups, the second 8 are push-ups, the third 8 intervals are sit-ups, and finally, the last 8 intervals are squats. there is no rest between exercises."	true
20120805	shoulder press 1-1-1-1-1 reps push press 3-3-3-3-3 reps push jerk 5-5-5-5-5 reps	false
20120804	rest day	false
20120803	for time: 75 pound thruster, 30 reps 15 foot rope climb, 3 ascents 75 pound thruster, 20 reps 15 foot rope climb, 2 ascents 75 pound thruster, 10 reps 15 foot rope climb, 1 ascents	false
20120802	for time: 50 box jump, 24 inch box 50 jumping pull-ups 50 kettlebell swings, 1 pood walking lunge, 50 steps 50 knees to elbows 50 push press, 45 pounds 50 back extensions 50 wall ball shots, 20 pound ball 50 burpees 50 double unders	false
20120801	clean and jerk 3-3-3-3-3 reps	false
20120930	five rounds for time of: row 500 meters 135 pound bench press, 15 reps.	false
20120929	rest day	false
20120928	three rounds for time of: 100 meter walking lunge handstand walk 20 meters 50 kettlebell swings, 1 pood	false
20120927	back squat 5-5-5-5-5 reps	false
20120926	for time: 100 l-pull-ups	false
20120925	rest day	false
20120924	shoulder press 3-3-3-3-3-3-3	false
20120923	"""adrian""seven rounds for time of: 3 forward rolls 5 wall climbs 7 toes to bar 9 box jumps, 30"" box"	true
20120922	"21-15-9 reps for time of: ghd wall ball, 10 pound ball wallball ""2-fer-1s"", 20 pound ball"	false
20120921	rest day	false
20120920	weighted pull-ups 1-1-1-1-1-1-1 reps	false
20120919	21-15-9 reps of: 225 pound deadlift 135 pound overhead squat	false
20120918	"""angie""for time: 100 pull-ups 100 push-ups 100 sit-ups 100 squats"	true
20120917	rest day	false
20120916	for time: 185 pound clean and jerk, 30 reps	false
20120915	five rounds for time of: 15 walking lunge steps, carrying a 95 pound barbell in the front rack position 30 double-unders	false
20120914	four rounds for time of: 15 foot rope climb, 3 ascents 30 push-ups 30 sit-ups	false
20120913	rest day	false
20120912	for time: row 500 meters 50 wall ball shots, 20 pound ball row 400 meters 40 wall ball shots, 20 pound ball row 300 meters 30 wall ball shots, 20 pound ball row 200 meters 20 wall ball shots, 20 pound ball row 100 meters 10 wall ball shots, 20 pound ball	false
20120911	"""the seven""seven rounds for time of: 7 handstand push-ups 135 pound thruster, 7 reps 7 knees to elbows 245 pound deadlift, 7 reps 7 burpees 7 kettlebell swings, 2 pood 7 pull-ups"	true
